User_ID,Username,Total_Comments,Total_Likes,Channels,Comment_Count_Per_Channel,Likes_Per_Channel
UChZfe4UArIHX6BW7OaGMLhA,@farhadf22,8,6,"Bangladesh,India,Pakistan",Bangladesh:2|India:3|Pakistan:3,Bangladesh:0|India:3|Pakistan:3
UCkMRHGTHb2rlWTjic1gbfKQ,@SovaMukherjee-g5b,20,6,"Bangladesh,India,Pakistan",Bangladesh:8|India:3|Pakistan:9,Bangladesh:2|India:0|Pakistan:4
UCA2Fmpn2xMT12-K607ZZCwg,@zillurrahman8096,12,6,"Bangladesh,India,Pakistan",Bangladesh:6|India:1|Pakistan:5,Bangladesh:4|India:0|Pakistan:2
UCdcF0k7bhktGTGXPu52VN2w,@motiorrahman4110,8,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:3|Pakistan:4,Bangladesh:0|India:0|Pakistan:6
UCMNdaspCO0UXi4RbklYRarA,@nature9390,8,6,"Bangladesh,India,Pakistan",Bangladesh:2|India:2|Pakistan:4,Bangladesh:0|India:2|Pakistan:4
UCGEWKVN2MIu6ixTLC29kzag,@akash_debnath6210,5,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:3|Pakistan:1,Bangladesh:2|India:3|Pakistan:1
UCAHWOJvE0JYx5ubPJZ1IVXw,@bongogappo38,6,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:4,Bangladesh:2|India:0|Pakistan:4
UC9Sc9pbCodVTG5obzfzf-HQ,@GoutamSingh,11,6,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:7,Bangladesh:1|India:1|Pakistan:4
UCfvdZTCLgGDmLkqsT6StFDQ,@svkc1000,4,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:2,Bangladesh:1|India:3|Pakistan:2
UCB5YRHrmKhHmG2I4NaXKWhw,@khushmohammad7371,5,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:3,Bangladesh:5|India:0|Pakistan:1
UCsMHJhk-F2HmF50Wo7nJ7Sg,@Rim-j1c,14,6,"Bangladesh,India,Pakistan",Bangladesh:6|India:5|Pakistan:3,Bangladesh:4|India:0|Pakistan:2
UCyQC3yLb_VGYqM-lkgYuO8g,@kawsergiboy56000,4,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:2,Bangladesh:0|India:3|Pakistan:3
UCBKDvk1-5OWU-2wYo4rcYfQ,@mdbappyhossain9853,10,6,"Bangladesh,India,Pakistan",Bangladesh:6|India:2|Pakistan:2,Bangladesh:5|India:0|Pakistan:1
UC7r0umWBgSo72HPLvDLdixg,@farjanarumi2230,5,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:2,Bangladesh:0|India:2|Pakistan:4
UCmE30qzAnVuANo-NgxCIf4g,@inexorableratul,13,6,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:9,Bangladesh:3|India:0|Pakistan:3
UCsrh6wRzWnReP9E5C7IXjxw,@stansvt6521,9,6,"Bangladesh,India,Pakistan",Bangladesh:3|India:2|Pakistan:4,Bangladesh:1|India:1|Pakistan:4
UC96KZ2UAnT_8st5QdV3gI6w,@itsclown4306,6,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:4,Bangladesh:1|India:0|Pakistan:5
UCh5iT76CDA0AZ8trMDAY9Zw,@uzzalalam4011,3,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:1|India:2|Pakistan:3
UCGDDp-iZ2wQhbizHqTqhTzg,@Airdropalerts-g2f,17,6,"Bangladesh,India,Pakistan",Bangladesh:6|India:1|Pakistan:10,Bangladesh:2|India:0|Pakistan:4
UCOLQmUhiyYjkaGTxavzjNog,@najmujsadatasif623,4,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:1,Bangladesh:0|India:5|Pakistan:1
UCl1rjS19pyt1-lxhhiJLjTg,@alvinamewish4298,5,6,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:2,Bangladesh:1|India:1|Pakistan:4
UC9AJz1YDMBdfLuq41DeY_fw,@allgamingyt6095,8,6,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:4,Bangladesh:3|India:0|Pakistan:3
UCpVwORhZMiLs9huRddR3yfw,@unsocial_being,11,6,"Bangladesh,India,Pakistan",Bangladesh:8|India:1|Pakistan:2,Bangladesh:4|India:2|Pakistan:0
UCB4NLtBRdmMtekoVd2yI4sQ,@yeasirarafat1017,6,6,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:2,Bangladesh:0|India:1|Pakistan:5
UCCSf5tHe63KCWmK1xww8Ncg,@koliafroz1290,3,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:1|India:4|Pakistan:1
UC1q2OH6oFuprAZHoQnjtk4g,@mohamoadjihadhossain5509,4,6,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:3|India:1|Pakistan:2
UCu11duL62fAz_yalCiJxFNQ,@absolutezer0370,6,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:4,Bangladesh:0|India:2|Pakistan:4
UCw2XTraFCdgw7eF92zqR5BQ,@kc711,14,6,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:10,Bangladesh:0|India:0|Pakistan:6
UCMv0SJkyFDrHi-XWpOfy_Dw,@ab_bisawas,15,6,"Bangladesh,India,Pakistan",Bangladesh:13|India:1|Pakistan:1,Bangladesh:3|India:2|Pakistan:1
UCQ08PEljpT6wvHInFeOYIBQ,@rimjhimsensharma6039,9,6,"Bangladesh,India,Pakistan",Bangladesh:3|India:2|Pakistan:4,Bangladesh:4|India:0|Pakistan:2
UCWwVBYZGhkBSLLyUbmlOVzg,@amimim69,5,6,"Bangladesh,India,Pakistan",Bangladesh:2|India:2|Pakistan:1,Bangladesh:0|India:6|Pakistan:0
UCORpnoPhLUBcVQ-CZtMFcpw,@avisheikdas5016,8,6,"Bangladesh,India,Pakistan",Bangladesh:6|India:1|Pakistan:1,Bangladesh:3|India:1|Pakistan:2
UCFPVuRC477EOWbsPDUfSUew,@gurpyarsingh574,9,6,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:5,Bangladesh:3|India:0|Pakistan:3
UCyf1Yy5yDI6a9TwKWpjsIhQ,@sachiv_ji,5,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:2,Bangladesh:0|India:0|Pakistan:6
UCjvkbscV9HEDE4YcgAZGUlQ,@sazidkamal2854,5,6,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:1,Bangladesh:2|India:4|Pakistan:0
UCZXoCjanghpivrPE20Xq8Rw,@অজয়মুখোপাধ্যায়,3,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:6|India:0|Pakistan:0
UCUuujWULyBHzJWonRsnEONA,@smruti_ranjan,11,6,"Bangladesh,India,Pakistan",Bangladesh:3|India:3|Pakistan:5,Bangladesh:2|India:1|Pakistan:3
UCxgnkNCyYn7amNltQhuiZjw,@WanderingWithSahid,8,6,"Bangladesh,India,Pakistan",Bangladesh:3|India:3|Pakistan:2,Bangladesh:3|India:0|Pakistan:3
UCo6sKgmOX3KoP71GsLtw_rg,@mdashik1203,5,6,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:1,Bangladesh:3|India:2|Pakistan:1
UCV3p38xqPg4tzQw3KGHW2OA,@saifurtravellers3784,4,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:2,Bangladesh:6|India:0|Pakistan:0
UCxMK_OHk3r119b93EuDr-5g,@stahmiddreamscape,6,6,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:2,Bangladesh:3|India:0|Pakistan:3
UC-AKS-AQbb7g8jU2UklAENA,@abunayem826,8,6,"Bangladesh,India,Pakistan",Bangladesh:5|India:1|Pakistan:2,Bangladesh:2|India:3|Pakistan:1
UCjN6aHUo7ynoPYbCNBl4Qbw,@aniksaha5020,6,6,"Bangladesh,India,Pakistan",Bangladesh:2|India:2|Pakistan:2,Bangladesh:5|India:1|Pakistan:0
UCP89POlP86Vq3XfLS1nEXeA,@aamirhussain8260,5,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:3,Bangladesh:1|India:0|Pakistan:5
UCFjC14gh_e-Z-MAdze9bLBw,@Muzicly7,20,6,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:17,Bangladesh:1|India:0|Pakistan:5
UC3gkcNnDtu9C-CeomcooWlg,@Saiful_Islam05,3,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:6|India:0|Pakistan:0
UCqB2xL8kh-ePktYwfguzvCg,@bidhandey8548,3,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:2|Pakistan:4
UC7_6eEVJ38kgvDKSAZHLqFw,@lalvai9413,6,6,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:3,Bangladesh:0|India:6|Pakistan:0
UC-HaLwbuP_9EaIe7uPTzy1g,@azizulhakim8600,9,6,"Bangladesh,India,Pakistan",Bangladesh:7|India:1|Pakistan:1,Bangladesh:5|India:0|Pakistan:1
UCLRdu3KtUnPxyUKxh9VNkKA,@Ahsbd1996,13,6,"Bangladesh,India,Pakistan",Bangladesh:10|India:1|Pakistan:2,Bangladesh:1|India:3|Pakistan:2
UC2DaqaGKbyGCgQowTRkaCOA,@mdeaminurrahmansakin9112,11,6,"Bangladesh,India,Pakistan",Bangladesh:7|India:1|Pakistan:3,Bangladesh:3|India:0|Pakistan:3
UCQDRr6kZas9jCD3b5ZExvtw,@ashfakuladib61555,7,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:5,Bangladesh:1|India:1|Pakistan:4
UCaNsKnzgac9QLei8mAJ2qwA,@ninjamoor8897,7,6,"Bangladesh,India,Pakistan",Bangladesh:4|India:2|Pakistan:1,Bangladesh:4|India:1|Pakistan:1
UC1ZMflmftWuXW3_7c_d6f1A,@shashisiddhi9662,6,6,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:1,Bangladesh:2|India:1|Pakistan:3
UCQnliz5zP2gjY9GBlEVuyYg,@amanchoudhary7842,9,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:5|Pakistan:3,Bangladesh:0|India:4|Pakistan:2
UCi4gJ8XrFUBRTEufyItYY9w,@typicalbengali1971,14,6,"Bangladesh,India,Pakistan",Bangladesh:12|India:1|Pakistan:1,Bangladesh:5|India:1|Pakistan:0
UCvmQRcHvCB9jv3L1_zqc2iQ,@enozoam,5,6,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:2,Bangladesh:0|India:0|Pakistan:6
UCEJQPI65enO3DO70cFTozzg,@tanvirmurad3469,5,6,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:2,Bangladesh:0|India:6|Pakistan:0
UCgSaGj_c6WtP2FMyGzRbqJA,@vidisharoy3630,4,6,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:1|India:2|Pakistan:3
UCxJcKFYrYyBQKRZIUxAa6ug,@razu0703,3,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:6
UCcyNirGIzRhvjBGiuI3y7LQ,@sonom_1,3,6,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:4|India:2|Pakistan:0
UCJT0sWJD0xtbC18ks0gIUqA,@faimamuse1111,6,6,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:4
UCIC95gf6ebKFd1LpCgP9XRg,@GiasUddin-hw6kh,4,6,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:0|India:1|Pakistan:5
UChjtNX2qOYMSRDQ1rOuvmTQ,@jolojkabir,13,6,"Bangladesh,India,Pakistan",Bangladesh:10|India:1|Pakistan:2,Bangladesh:5|India:1|Pakistan:0
UCU0kVEOKuRLo9NLIaGmc14A,@billalhossainfrancis5358,12,6,"Bangladesh,India,Pakistan",Bangladesh:10|India:1|Pakistan:1,Bangladesh:6|India:0|Pakistan:0
UCUhtLMhTgVQ_uT3XPMNyebg,@priyankaconnects,6,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:3,Bangladesh:0|India:5|Pakistan:0
UCr-WhSV8pax2RjDlAdTzeTg,@surajkumarsagaria3051,9,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:5|Pakistan:3,Bangladesh:0|India:5|Pakistan:0
UCnBqmUGdYqC60GaDSM_AfUA,@Iamrashidgogol,31,5,"Bangladesh,India,Pakistan",Bangladesh:6|India:6|Pakistan:19,Bangladesh:1|India:1|Pakistan:3
UC4_5gt6bWuplpZ6yj8FIZrQ,@mintusaren895,47,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:31|Pakistan:15,Bangladesh:0|India:3|Pakistan:2
UCKN1JOYQt72tZ6m_rQxScCg,@Souravpndt,5,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:3,Bangladesh:0|India:1|Pakistan:4
UCbHMAx2vTSj07CztSa8V5DQ,@sm_oly_ahad,6,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:4,Bangladesh:1|India:2|Pakistan:2
UCo0MvqppskQ5jkqvuPzSqeg,@hnm1021,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:4|Pakistan:1
UCtnM5Uv4-pxdsyCE1u-37fQ,@Mehedi412,11,5,"Bangladesh,India,Pakistan",Bangladesh:8|India:2|Pakistan:1,Bangladesh:3|India:0|Pakistan:2
UCOkMP8geC5oE2czh1_o6d9Q,@hasib4joy,10,5,"Bangladesh,India,Pakistan",Bangladesh:6|India:2|Pakistan:2,Bangladesh:1|India:3|Pakistan:1
UCmlr5KRhhv9xBXFqfD7XOCQ,@sumonahmed8248,6,5,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:1,Bangladesh:4|India:0|Pakistan:1
UCcBPfrFqIcTzaUVdRn7_d0g,@yasin914,18,5,"Bangladesh,India,Pakistan",Bangladesh:6|India:7|Pakistan:5,Bangladesh:4|India:0|Pakistan:1
UCOWS-VMBNdaHtOyMX5fPjKw,@Nayan_Dutta,45,5,"Bangladesh,India,Pakistan",Bangladesh:42|India:2|Pakistan:1,Bangladesh:5|India:0|Pakistan:0
UCUaHUVC7YzM50_MoKz0V7OQ,@saikatadhikari4469,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:3
UCEVFy_3MG8S2fyj_0i1YIxA,@ajoydhar10,6,5,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:2,Bangladesh:4|India:0|Pakistan:1
UCEampFoV_IBF9E8GSkWctfg,@mahdihasanrayhan4383,6,5,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:1,Bangladesh:5|India:0|Pakistan:0
UCO6-khtJ9lW0c9fEemHlVkw,@muhammadmahbuburrahmanrati6323,10,5,"Bangladesh,India,Pakistan",Bangladesh:5|India:2|Pakistan:3,Bangladesh:2|India:0|Pakistan:3
UCAWqKROIZVDEJMtwK42-2Pw,@Sabyasachi24,10,5,"Bangladesh,India,Pakistan",Bangladesh:2|India:3|Pakistan:5,Bangladesh:0|India:0|Pakistan:5
UCQDC3KWIKaF3g_dz-i5Si9g,@moonmoonbiswas450,12,5,"Bangladesh,India,Pakistan",Bangladesh:7|India:2|Pakistan:3,Bangladesh:3|India:1|Pakistan:1
UCpFDBIQAFmH2r9AMNb3q1Pg,@maaayisha,8,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:4|Pakistan:3,Bangladesh:0|India:4|Pakistan:1
UCUqw1QF4t5X1Gr-5i8QpUlA,@Mabby_298,4,5,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:5|India:0|Pakistan:0
UChUw_PQKEyuQ3ZwKpSdk6kw,@mahabubmridha9446,5,5,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:2,Bangladesh:0|India:0|Pakistan:5
UC1KSYqVsGl0SI8utj9fZQ5A,@Sumaiya_mim123,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:5|India:0|Pakistan:0
UCg6nAfHvovo1ozqpJj8Y40w,@SADIKBAR,11,5,"Bangladesh,India,Pakistan",Bangladesh:9|India:1|Pakistan:1,Bangladesh:4|India:0|Pakistan:1
UC2sUXuDKftx_9sxjFihrarQ,@User-kj8dz,10,5,"Bangladesh,India,Pakistan",Bangladesh:4|India:4|Pakistan:2,Bangladesh:0|India:2|Pakistan:3
UCzM55bLV9fL79gFPDEqdtVQ,@KasafaddozaChowdhury,19,5,"Bangladesh,India,Pakistan",Bangladesh:16|India:2|Pakistan:1,Bangladesh:3|India:0|Pakistan:2
UC5AjEZ8PWnY_gnW5Nw9dbAw,@mehedihasanmunna816,37,5,"Bangladesh,India,Pakistan",Bangladesh:22|India:9|Pakistan:6,Bangladesh:2|India:2|Pakistan:1
UCUVTznOTVUVDNv3zQFtSHXg,@avikmallick6814,5,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:2,Bangladesh:1|India:4|Pakistan:0
UCXJ2vSZTYETTYe3gISY9u-A,@sunandan88,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:5
UCd3qwnbe4q-7uVGrf4OuIzA,@tesoro1999,6,5,"Bangladesh,India,Pakistan",Bangladesh:3|India:2|Pakistan:1,Bangladesh:1|India:0|Pakistan:4
UCtXTwxA-sTcf5JqYeKMYqrw,@dinvai,4,5,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:2|India:1|Pakistan:2
UCcYbyPhoq9c95LgzCuX1LBA,@dibyasarker2320,4,5,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:1|India:4|Pakistan:0
UCxFGT-diSXxnqTEefw88I9w,@AnanyaAfreen,5,5,"Bangladesh,India,Pakistan",Bangladesh:2|India:2|Pakistan:1,Bangladesh:1|India:4|Pakistan:0
UCnUxWUneZzk6Fy_envElj7Q,@faisalafridi3497,6,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:3,Bangladesh:1|India:4|Pakistan:0
UCsnj08cFK3W5Ysjr3OAOEEw,@habibiishukran,14,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:3|Pakistan:10,Bangladesh:1|India:3|Pakistan:1
UCDYiyaPlJCLDMtoMcq0wTfg,@santc2678,5,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:3|Pakistan:1,Bangladesh:2|India:3|Pakistan:0
UCnHzpgtPzaAS21HjXXYEaZg,@ismyalak1419,13,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:4|Pakistan:8,Bangladesh:0|India:1|Pakistan:4
UCJ8oNGuU7jrqGPM_UqQafjQ,@zillurrahman5545,5,5,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:2,Bangladesh:0|India:4|Pakistan:1
UCgDZ3-gS9EMzUnOknSO8QWw,@AbuSalem-TopG,5,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:2,Bangladesh:1|India:3|Pakistan:1
UCK2HCUwMZPUd8NAYcTezFBw,@rejowanahossain1671,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:1|India:4|Pakistan:0
UCANnnP90hvvQGzkQ8jCbpLg,@shampade,4,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:2,Bangladesh:0|India:3|Pakistan:2
UCUc2cOd8bKQbIXtDSVtn2Jg,@samantatasnim992,5,5,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:1,Bangladesh:2|India:3|Pakistan:0
UCfqVKmE63rJ7HvXnqyZyJsQ,@SosTrong3,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:4|Pakistan:1
UCUNcc6ewS0m-Vw4LEVOxGYw,@sabbirahmed2406,7,5,"Bangladesh,India,Pakistan",Bangladesh:5|India:1|Pakistan:1,Bangladesh:4|India:0|Pakistan:1
UC-_XOLSzW5lH6ebreflDHvw,@rayhan3528,9,5,"Bangladesh,India,Pakistan",Bangladesh:6|India:2|Pakistan:1,Bangladesh:3|India:1|Pakistan:1
UCo-36ZKsa3-6LzPBGh4xZfQ,@suryanshpandey9623,5,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:2,Bangladesh:3|India:1|Pakistan:1
UCKueG5ZP2hNonmlP8-tONRA,@jababarman3555,6,5,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:3
UCtPkChHxi9AG31XbHv-82FA,@arjya1987,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:3|Pakistan:2
UCLQ5EDz9Hxzz7PaLOTpxd5g,@sovankundu1419,7,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:4,Bangladesh:0|India:0|Pakistan:5
UCPnbbcbZ5LOa_W3Tesz90ng,@farzanazafreen9495,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:5|India:0|Pakistan:0
UCOcEsq1py2lbCKgEngUlVog,@bappigorai,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:2|Pakistan:3
UC2qCgH1tKMtidoKRTF_PuXQ,@shamsharahmadt.v2708,13,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:11,Bangladesh:0|India:1|Pakistan:4
UCsSmKftBlAyPTOWLXZFRcHQ,@simonkhan8366,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:1|India:1|Pakistan:3
UCWof4UzTdYI7bkT3a3IjB6A,@swaponroy4632,5,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:2,Bangladesh:0|India:3|Pakistan:2
UCO1eGL2sPLwP1E5zTLzwJ_g,@beautybeauty1608,7,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:3|Pakistan:3,Bangladesh:0|India:0|Pakistan:5
UC-8MQNzsHojDqHnWH_7OeSg,@mnsumanpatowary1343,11,5,"Bangladesh,India,Pakistan",Bangladesh:7|India:3|Pakistan:1,Bangladesh:5|India:0|Pakistan:0
UCwDlz4gp8lu9w7RnZok3pjw,@m.a.3381,9,5,"Bangladesh,India,Pakistan",Bangladesh:3|India:2|Pakistan:4,Bangladesh:1|India:0|Pakistan:4
UCBiUZJ6daNkIySuvDRzDJdQ,@stnahid2072,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:2|Pakistan:3
UC23DYrMIgakgr_AAhIetgbg,@nurul_ovro,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:5|India:0|Pakistan:0
UCdgOUp0K0sJjMZjrIjSqLpQ,@niconiconi6579,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:2|Pakistan:3
UC_x0cszf2NlBJgIwvjFcqHg,@Nousin14,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:3|Pakistan:2
UCNIONd4yFjJiTvyX3tbhNMg,@salmansadiksaif,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:3|India:0|Pakistan:2
UCSj0rHfgFVSVgJ3tpyvpPuw,@khaledhasanabir9698,4,5,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:0|India:1|Pakistan:4
UCEGJPM4IfF9q6XFLQ1tSL8w,@allaboutgames5133,6,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:4,Bangladesh:1|India:1|Pakistan:3
UCaQdwOQDXBbhEh8yAnsVilg,@rushahmed587,6,5,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:1,Bangladesh:4|India:0|Pakistan:1
UCISsRIFQRnTIf6jsJFV29MA,@AbidKhan-fr4er,7,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:5|Pakistan:1,Bangladesh:0|India:1|Pakistan:4
UCQVqPM4CwwEV9NPOlqjJHQA,@sabirh5046,14,5,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:10,Bangladesh:0|India:0|Pakistan:5
UCCH2Nq1a368eLGv45vuZBeA,@MastiWithDeba,9,5,"Bangladesh,India,Pakistan",Bangladesh:6|India:1|Pakistan:2,Bangladesh:5|India:0|Pakistan:0
UCTh-wSciY_VKDpOrWxbsNTA,@laku31,4,5,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:0|India:5|Pakistan:0
UCRNidM79Ua07LrBrLjKpPvg,@saadzown,7,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:5,Bangladesh:3|India:0|Pakistan:2
UCVlK1lZSPfaU8NcjTUlCQYA,@HamedHasan-xv4hu,8,5,"Bangladesh,India,Pakistan",Bangladesh:5|India:1|Pakistan:2,Bangladesh:3|India:0|Pakistan:2
UCGZpGA8UxuOMqv7D39rJm-A,@amlanaich8756,4,5,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:5|India:0|Pakistan:0
UCrW5TPUGnOYXO_L6JyLZ7EA,@SSIshorts,6,5,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:2,Bangladesh:2|India:2|Pakistan:1
UC5svpurpSA86CbVyPOz3ZSA,@VGgracz3.0,5,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:3,Bangladesh:1|India:0|Pakistan:4
UC23GtZHAAbG5Q9woWcTqGLA,@Aditi_Saha_Adri,4,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:2,Bangladesh:1|India:2|Pakistan:2
UC2IAGil_P59tMWO0-Rdirrw,@minhazminhaz2066,5,5,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:2,Bangladesh:0|India:0|Pakistan:5
UCZ6GFIdYtry4jy0o16HYHNg,@fahadislam6632,3,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:5|Pakistan:0
UCsuQbaQNtnRzYY3SKkukwlQ,@saidibneahmed,8,5,"Bangladesh,India,Pakistan",Bangladesh:6|India:1|Pakistan:1,Bangladesh:4|India:0|Pakistan:1
UC1W_insz6EgVu-Iy5kFuQBw,@sohamkarmakar2252,4,5,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:2|India:2|Pakistan:1
UCGGW4BmYIfI1-PdRRX45skg,@saunakpodder10,8,5,"Bangladesh,India,Pakistan",Bangladesh:1|India:3|Pakistan:4,Bangladesh:0|India:3|Pakistan:2
UCgJeaKXrPIlVev1tmuuggNg,@bipashamallik5650,11,5,"Bangladesh,India,Pakistan",Bangladesh:7|India:3|Pakistan:1,Bangladesh:2|India:3|Pakistan:0
